,title,label
5842,"""이런 적 없었다""…美CEO들 자사주 대거 매도 이유가",0
5843,"삼성증권, 글로벌 주식투자 전략 콘퍼런스 개최",0
5844,"올해 200만명 가입 절세상품…""연말까지 꼭 만드세요""",0
5845,아슬아슬 '천슬라' 지킨 테슬라…주가 하락 이유는 밈 때문?,0
5846,"크레디트스위스 ""내년 코스피 괜찮다"" 상단 3400선 제시",0
5847,'얀센 백신 위탁생산 논의 중단' 녹십자 목표가 줄하향,0
5848,비트코인 급락에 국내 암호화폐 관련주 동반 하락,0
5849,국산 불도저 생산 수혜주 & 조선소 수주 신기록 수혜주,0
5850,시총 '3조 달러' 눈 앞…급등하는 애플 주가에 국내 수혜株 주목,0
5851,'D램 업황 회복' 수혜주 저점 매수는 연2.99% 자금으로,1
5852,“인플레 둔화시 긴축 지속 어려워”…대비는 연2.99% 업계 최저금리로,0
5853,"샐바시온, 국내 상장 제약사 인수 추진…'코빅실-V' 생산기지 확보·물량 공급확대 차원",0
5854,"""외국인 반도체株 집중 매수""…비중 확대는 연2.99% 재원으로",1
5855,"""나만 재밌는거 아니었네""…엔씨, '리니지W' 역대급 성과에 주가 꿈틀",0
5856,"""포스코 지주회사 전환 추진""…중장기 대비는 연2.99% 금리로",0
5857,"코스피 장 초반 하락세…3,000선 위협(종합)",0
5858,"""D램 현물가 2주째 상승세""…중장기 투자는 연2.99% 자금으로",1
5859,태양광 발전 확대 수혜주 & 첨단기술 결합 수혜주!,0
5860,"코스피 하락 출발…장 초반 3,000대",0
5861,"[코스피] 20.87p(0.69%) 내린 3,008.70(개장)",0
5862,"[코스닥] 6.53p(0.64%) 내린 1,016.34(개장)",0
5863,흙수저 1억 빨리 모으는 방법,0
5864,아무도 예상 못한 코스피 랠리…곱버스 담은 개미 290억 손실,0
5865,"삼성제약, 제약 본업 경쟁력 강화…오송 호텔 부지 173억 매각 유동성 확보",0
5866,"美증시, CPI 대기 속 하락…나스닥 1.71%하락마감",0
5867,"美증시, CPI 대기 속 하락…나스닥 1.71%하락마감",0
5868,"뉴욕증시, 긍정적 주간 실업 지표에 하락 출발",0
5869,"""저점 통과?"" ""암호화폐 대체""…반등하는 증권주에 엇갈린 해석",1
5870,"펀드 부당판매 신한금투, 펀드 판매 6개월 정지…과태료 41억원",0
5871,"스킨앤스킨, 50억원 조달 목적 제3자배정 유상증자",0
5872,"미래에셋, 中안방보험에 최종승소…7000억 돌려받는다",0
5873,"상승할땐 곱버스, 하락하면 레버리지 쇼핑하는 개미들",1
5874,"종근당, 주당 0.05주 무상증자 결정",0
5875,"하이투자증권, 신임 홍원식 대표이사 30일 선임",0
5876,"카카오페이증권 공동대표, 김대홍-이승효씨 내정",0
5877,"월가도 헷갈려…""바닥 찍고 반등""vs""바닥 밑 지하실""",1
5878,미국개미 인기 힘입어…밈주식 ETF 곧 나온다,0
5879,2022년도 단일가매매 적용대상 저유동성 종목 예비공표,0
5880,게임주 주목한 외국인…위메이드맥스 보유 늘려,0
5881,[Bull&Bear] '가동률 회복' 화승엔터 급반등,1
5882,잠자는 퇴직연금 펀드로 운용…디폴트옵션 법안 국회 통과,0
5883,"삼성전자 1.03%, 하이닉스 2.92%상승…코스피 '마녀의 심술' 피했다",1
5884,"'네 마녀의 날'에도 코스피 상승 마감…3,020대 회복(종합)",1
5885,"배재규 삼성운용 부사장, 한투운용 새 수장 내정",0
5886,"코넥스 대장주 툴젠, 코스닥 이삿날엔 명예회복할까",0
5887,'바이오학회' 참가하니 주가 들썩,0
5888,"코스피, 7거래일 연속 상승 마감…3,020선 안착",1
5889,"[코스닥] 16.83p(1.67%) 오른 1,022.87(장종료)",1
5890,"[코스피] 27.77p(0.93%) 오른 3,029.57(장종료)",1
5891,오르나 했더니…'강성 노조' 등장한 현대차 주가 전망은,0
5892,테슬라 역대 최고 월가 목표주가 나왔다…시총 1.6조 달러,0
5893,"NH아문디자산운용, ESG 보고서 발간",0
5894,"삼성자산운용, 국내 최초 미국 나스닥100 레버리지·인버스 ETF 상장",0
5895,"거래소, 한·중 자본시장 협력 위한 공동지수 3종 발표한다",0
5896,"외국인, 11월 한국 주식 약 3조원 순매수…한달만에 '사자'",1
5897,"카카오뱅크, 넷마블 지분 매각 소식에 4%대 약세",0
5898,'코스피200' 편입 예정 6개 종목 투자 선점은 연2.99% 자금으로,0
5899,"상장협 ""스튜어드십 코드, 장기투자 북돋는 방향으로 개편해야""",0
5900,"""신용도 회복 업종별 차별화""…저점매수는 연2.99% 금리로",1
5901,"""대한항공 4분기 깜짝실적"".. 중장기 투자는 연2.99% 자금으로",0
5902,"카카오페이증권, 신임 공동대표에 김대홍·이승효 내정",0
5903,"애플, 이틀 연속 '사상 최고' 경신…시총 '3조 달러' 대기록 세울까",0
5904,"""가상자산, 미래산업 육성에 핵심""…선점은 연2.99% 금리로",0
5905,"코스피 장 초반 소폭 상승…3,010대(종합)",1
5906,미래에셋 안방보험에 최종승소…7천억 반환받는다,0
5907,"""선물옵션 만기, 시장 영향 제한적""…대비는 연2.99% 자금으로",0
5908,"코스피 상승 출발…3,007 안팎 강보합",1
5909,'긴축’에 고생한 코스피 내년에 빛 볼 4가지 이유,0
5910,"[코스피] 5.20p(0.17%) 오른 3,007.00(개장)",1
5911,"[코스닥] 3.25p(0.32%) 오른 1,009.29(개장)",1
5912,코스피 이달들어 5% 넘게 상승…개미는 하락·기관은 상승 베팅,1
5913,"뉴욕증시, 오미크론 우려 완화에 3일 연속 상승…다우 0.10%상승마감",1
5914,"美증시, 오미크론 우려 줄자 상승…다우 0.10%상승",1
5915,"뉴욕증시, 오미크론 우려 완화 속에 혼조 출발",0
5916,"넷마블, 카뱅 지분 전량 5143억에 매각",0
5917,"웨이보, 홍콩증시 상장…공모가 대비 7% 하락 마감(종합)",0
5918,세림비앤지·에스에이티이엔지 9일 코스닥 상장,0
5919,"사람 조직 싹 바꾼 삼성전자…""10만전자 날아오를 때 됐다""",0
5920,"모건스탠리 ""애플 200달러 간다""",0
5921,'경기민감' 화학株 기지개…롯데케미칼 이달 11% 상승,1
5922,2차전지·바이오·게임·인터넷…레버리지 테마 ETF 나온다,0
5923,2주만에 '코스피 3000' 회복…외국인은 계속 살까,0
5924,"무디스""韓철강, 車·조선 수요 기대해볼만""",1
5925,미국서 대박난 골프 연습장비업체 250억 투자 유치,0
5926,코스피 상장 나선 한솔섬유…의류株 한세실업과 '맞짱',0
5927,LG엔솔 공모주 못받아도 슬퍼마세요…줄줄이 나옵니다,0
5928,美모빌아이 IPO 소식에 관련주 들썩,0
5929,'개미 반대로 하면 꿀'…삼천피 복귀에도 개인이 많이 산 종목은 절반 이상 주가 하락,0
5930,"""나도 방탄소년단처럼 팔까?""…롤러코스터 탄 하이브 주가 개미들 아우성",0
5931,"코스피 12거래일만에 3,000대 마감…코스닥도 1,000선 회복(종합)",0
5932,코스피 12거래일만에 3000선 턱걸이…코스닥 '천스닥' 탈환,0
5933,"코스피 0.34% 상승…12거래일만 3,000대 마감",1
5934,"[코스닥] 9.40p(0.94%) 오른 1,006.04(장종료)",1
5935,"[코스피] 10.08p(0.34%) 오른 3,001.80(장종료)",1
5936,"'테슬라 족집게' AMOM ETF, 6개월만에 테슬라 다시 담아",0
5937,'코스피200' 새 종목 대차잔액 쑥…커지는 공매도 우려,0
5938,개미가 2조 던지자 '쑥'…삼성전자 '8만 전자' 갈까,0
5939,"""애플 200달러 간다""…아이폰 실적 튼튼하고 AR·VR 진출 기대 높아",1
5940,"커지는 기업규제 리스크에도 모건스탠리 ""이건 사라""",0
5941,"금호에이치티, 두올물산 '바이오 투자 콘퍼런스' 참가…'오레고보맙' 발표",0
5942,디폴트 위기 중국 자자오예 홍콩 증시서 거래 중단,0
5943,"""D램 업황, 저점에 가까워져""…저점 매수는 연2.99% 자금으로",1
5944,진격의 코스피 3000 돌파…16개월 만에 6거래일째 상승,1
5945,"웨이보, 홍콩증시 상장…공모가 대비 6% 하락 출발",0
5946,"SK바사, 올해 세계 주요 IPO 기업 중 최고 상승률",1
5947,"""효성첨단소재 목표가 100만원으로상승""…대비는 연2.99% 금리로",1
5948,"""메타버스 구현 수혜주"" 중장기 투자는 연2.99% 재원으로",0
5949,"""내년 대형 경기 민감주 주목""…선점 투자는 연2.99% 금리로",0
5950,"미래에셋증권 ""가상자산, 미래산업 육성에 핵심…투자 늘어""",0
5951,"오미크론 불안 진정…코스피 3,000·코스닥 1,000선 회복(종합)",0
5952,'기업이익 둔화 구간' 중장기 대비는 연2.99% 자금으로,0
5953,"""가진 주식 다 처분하고 LG엔솔 풀청약 갑니다""…개미들 분주",0
5954,"KB증권 ""삼성전자, 사장단 인사·사업부 재편 프리미엄 기대""",1
5955,"코스피 상승 출발…3,000선 회복",1
5956,"[코스피] 26.21p(0.88%) 오른 3,017.93(개장)",1
5957,"[코스닥] 9.97p(1.00%) 오른 1,006.61(개장)",1
5958,"대신증권 ""대한항공 4분기 깜짝실적…화물 호황""",0
5959,"역대 최고가 갱신한 애플, 200달러도 가능하다?!|오미크론 리스크 해소된 뉴욕, 나스닥 3% 급등|루시드, 제2의 니콜라사태오나? [추동훈의 월스트리트뷰]",0
5960,"SG, '아스콘 품목 중기간 경쟁제품 제도 개선'…아스콘 사업 급성장 기대",1
5961,갈수록 짧아지는 '코로나 조정장'…오미크론은 2주 천하(?),0
5962,"美증시, 오미크론 우려 진정에 상승…다우1.40%상승",1
5963,"미래에셋 ""금융의 게이트웨이 키핑…'주거래 투자계좌'로 공략""",0
5964,증권업계 '마이데이터' 시범서비스…플랫폼 선점 경쟁 후끈,0
5965,"""과점주주 2차 납세의무제는 엄격한 조건 아래 적용해야""",0
5966,"뉴욕증시, 오미크론 우려 진정에 상승 출발",1
5967,출렁이는 가상화폐 시장에 조정 받는 관련株는?,0
5968,"'역대급 대어' LG에너지솔루션, 상장땐 시총 70조 육박할듯",0
5969,LG에너지솔루션 공모액 최대 13조원 조달…시총 70조원대(종합),0
5970,'테슬라 대항마' 루시드도 증권당국 조사…美 전기차 거품 꺼지나,0
5971,매경 유튜브 '中주식투자 안내서' 떴다 [자이앤트TV],0
5972,"LG에너지솔루션, 몸값 최대 70조원…다음달 말 코스피 상장",0
5973,해외 메타버스 대표주 투자…이젠 국내서 ETF로 담는다,0
5974,"'깐부' 최현만 회장 만들고…""2세경영 없다""는 회장님",0
5975,中지준율 인하 이후…韓증시 훈풍 기대감,1
5976,하이투자證 새대표에 홍원식,0
5977,KTB네트워크 일반청약 경쟁률 327대 1…증거금 4조7천500억원,0
5978,"테슬라, 약세장 진입 적신호…""앞으로 변동성 더 커진다""",0
5979,LG에너지솔루션 공모가 상단 30만원…공모액 최대 10조원대,0
5980,"삼성 글로벌 반도체 펀드, 반도체 기업에 집중 투자…두달 수익률 12%",0
5981,"[클릭! 해외증시 이 종목] 글로벌파운드리스, 車반도체 기대감에 '쑥'",1
5982,"삼성증권, 서학개미 위한 최대 12달러 지원 이벤트 진행",0
5983,"파운트, 한화생명에 AI 변액보험 관리 서비스 제공",0
5984,미래에셋 'TIGER 미국테크TOP10 INDXX ETF' 순자산 1조원 돌파,0
5985,"""IRP 수수료 장기간 발생 수익률에 영향""",0
5986,"""韓은행, 고탄소배출 분야 대출 22%…G20평균 19% 대비 높아""",0
5987,KTB네트워크 청약에 증거금 4.7조원 몰려,0
5988,'반도체 대장주' 삼성전자·하이닉스 상승에 '삼천피' 눈앞,1
5989,"손병두 이사장 ""상장 전부터 기업의 ’ESG 체력' 키우게 할 것""",0
5990,"""애플보다 전망 밝다""…올해 주가 50% 오른 이 회사",1
5991,금리인상에 12월 회사채 발행 급감,0
5992,"외인 매수에 코스피 5거래일 연속 상승…2,990선 회복(종합)",1
5993,"코스피 5거래일 연속 상승 마감…2,990선 회복",1
5994,[코스닥] 4.77p(0.48%) 오른 996.64(장종료),1
5995,"[코스피] 18.47p(0.62%) 오른 2,991.72(장종료)",1
5996,"""잘먹고 갑니다""…주식상환 나선 공매도 투자자",0
5997,"'(여자)아이들' 앞세운 큐브엔터, 한한령 해제 전망 기대감상승",1
5998,"신한자산운용, 녹색금융 선도 우수 자산운용사 선정",0
5999,"""하락장에서 강한 미용株"" 비중 확대는 연2.99% 자금으로",0
6000,"퀀팃, 로보어드바이저 테스트베드서 상위권 싹쓸이",0
6001,"中지준율 인하, 韓 증시 훈풍 될까? 과거 사례 살펴보니…",0
6002,국내 최초 해외주식형 메타버스 ETF 이달 나온다,0
6003,"바이오니아, 미 신약개발 기업과 손잡고 췌장암 치료제 개발 공동연구",0
6004,"'천슬라' 위태롭다…테슬라 장중 1천달러 붕괴, 리비안은 11% 급등",0
6005,"""외국인 귀환 여부, 9일 확인""…투자 선점은 연2.99% 금리로",0
6006,"기관은 다 판다는데…동학개미, 곱버스 올라탔다",0
6007,"""12월 ""대한항공, 저평가 매력 부각…투자는 연2.99% 자금으로",0
6008,"대우조선해양건설, '2021 국토 안전 경진대회' 영상 부문 최우수상 수상",0
6009,"""금융 투자 연말까지 현물 순매수""…선점은 연2.99% 금리로",1
6010,"증권가 ""중국, 지준율 인하로 통화정책 완화·증시 강세 전망""",0
6011,"코스닥 상장사 케이엠제약, 헬스케어 브랜드 '닥터안스' 론칭",0
6012,"코스피 장 초반 2,970대 안팎 약보합세(종합)",0
6013,"""미국 장단기 금리차 축소…증시 조정 가능성 커져""",0
6014,"""메모리 주식 비중 늘려야""…중장기 대비는 연2.99% 자금으로",0
6015,"코스피, 보합세로 출발…2,960대",0
6016,"[코스피] 0.59p(0.02%) 오른 2,973.84(개장)",1
6017,[코스닥] 5.02p(0.51%) 오른 996.89(개장),1
6018,"“왜 이래 아마추어 같이”, ‘투자자’ 황현희의 돈복사 비결",0
6019,"키움증권, 효성첨단소재 목표가 100만원으로상승…""증익 추세""",1
6020,약세장 '세력이 물린 자리' 알아내는 트레이딩 달인의 기술,0
6021,"신한금투 ""오미크론·테이퍼링에 코스피 이익 추정치 둔화""",0
6022,"NH투자 ""경기에 민감한 대형주 주목…반도체·자동차·은행""",0
6023,'생각보다 약한 오미크론'에 뉴욕증시 반등…다우 1.9%상승,1
6024,"뉴욕증시, 오미크론 우려 완화에 상승…다우 1.87%상승마감",1
6025,"뉴욕증시, 오미크론 우려 완화 속에 혼조세로 출발",0
6026,'8만전자'에 물린 동학개미들…연말 탈출 가능할까,0
6027,'배민·토스' 투자 대박 신화 KTB네트워크 청약 첫날 경쟁률 8대1,0
6028,"현대엔지니어링, 내년 초 코스피 입성한다",0
6029,통신장비 강자 시스코…클라우드·메타버스 'SW빅테크'로 도약,0
6030,"""NFT·메타버스 해킹 나날이 교묘…냉전시대 군비경쟁 방불""",0
6031,미래에셋證 회장에 최현만,0
6032,첫 '전문경영인 회장' 최현만…미래에셋 17조 성장에 기여,0
6033,청개구리 코스피 괜찮은 걸까?…미국증시 하락에도 4일째 들썩,0
6034,"미용·임플란트株, 하락장서도 잘나가네",0
6035,"""영업익 8배나 뛴다?""…실적 대반전 노리는 '이 종목'",0
6036,"""연금계좌 12억으로 불어났어요""…10년전 미국은 '이것' 도입했다",0
6037,"평균 17% 수익낸 연금고수들, 투자액 절반 몰아넣은 상품은",0
6038,"대신금융그룹, 이른둥이에 의료비 지원",0
6039,헝다 19% 폭락…알리바바·바이두 등 미국 상장주도 급락(종합),0
6040,[이슈진단] 테이퍼링 지속된다…현금 비중 늘려야,0
6041,[줌인 이종목] '디스플레이 강소업체' 나노신소재 최고가,0
6042,"유한양행, 주당 0.05주 무상증자 결정",0
6043,"오미크론 우려에도…코스피, 외국인·기관 동반 매수에 강보합",1
6044,"기관·외인 매수에 코스피 4거래일 연속 상승…2,970선 마감(종합)",1
6045,"""오미크론 반사이익이 더 크다""…대한항공 화물특수 수혜 기대",1
6046,"코스피 상승 반전…2,973.25 마감",1
6047,[코스닥] 6.60p(0.66%) 내린 991.87(장종료),0
6048,"[코스피] 4.92p(0.17%) 오른 2,973.25(장종료)",1
6049,"IBK證, 목표설정형 펀드 출시",0
6050,"솔고바이오, 레이더센서 전문기업에 투자…스마트헬스케어 제품 개발",0
6051,"삼일회계법인, 용산 지역 아동들 대상 봉사활동 진행",0
6052,"KB증권, M-able 미니 해외주식 소수점 매매 서비스 오픈",0
6053,"""예뻐지는건 포기못해"" 오미크론에도 225% 오른 종목",1
6054,"노란우산, PEF 위탁운용사 10곳 선정",0
6055,"""설마 2800선까지 뚫릴까""…코스피 떨어질때 거래대금 확 늘었다",0
6056,"""바이오니아, 오미크론 대응 가능 키트 한달 정도면 개발할 것""",0
6057,헝다 장중 12% 폭락…알리바바·바이두 등 미국 상장주도 급락,0
6058,오미크론에도 재이륙하는 항공주…화물운임 상승에 날개다나,1
6059,외인기관이 보유비중을 확대한 종목 TOP10,0
6060,"도부마스크㈜, 무역의 날 7천만불 수출의 탑 수상 영예!",0
6061,"""내년엔 오를까?"" 주가 반토막난 셀트리온에 41만 주주들 발동동",0
6062,"""연말 장세, 배당주가 대안""…중장기 대비는 연2.99% 자금으로",0
6063,"""외인 대형주 저가 매수 확대""…대비는 연2.99% 금리로",1
6064,"""연저점 기록한 백화점株 반등""…투자는 연2.99% 재원으로",1
6065,"KB증권, 해외주식 소수점매매 시작…선착순 주식 증정 이벤트",0
6066,"신한금투 ""외국인 증시 귀환 여부, 9일 만기일에 확인""",0
6067,"""중소형 증권사 신용등급상승""…비중 확대는 연2.99% 금리로",1
6068,"NH투자 ""올해 코스피200 배당수익률 1.7%→1.4%로 감소 예상""",0
6069,"대신증권 ""12월 코스피 기술적 반등서 추격매수·매도 자제해야""",1
6070,"메디아나, '디지털병원 수출사업' 품었다 … KOHEA 사업 양수",0
6071,"코스피 장 초반 약세, 2,930대…기관·외국인 순매도(종합)",0
6072,"""HMM 단기 모멘텀 발생""…저점매수는 연2.99% 자금으로",1
6073,"코스피 하락 출발…장 초반 2,950대",0
6074,"[코스피] 13.51p(0.46%) 내린 2,954.82(개장)",0
6075,[코스닥] 8.40p(0.84%) 내린 990.07(개장),0
6076,"카이노스메드 에이즈치료제, 중국 건강보험 목록 '등재'…""판매 본격화""",0
6077,돌아온 바이오주…오미크론에 탄력받나,0
6078,"2030도 연금개미로 변신…""퇴직후 부자 준비합니다""",0
6079,4년간 180% 성장한 IRP…내년엔 더 커진다,0
6080,퇴직연금 70%만 ETF 투자 가능…생애주기펀드는 100% 편입 허용,0
6081,오미크론 확산에 비트코인 한때 22% 폭락…4만2천달러 붕괴,0
6082,"하나대체운용, 美드림웍스 건물 3900억에 매각",0
6083,오미크론에 울고 웃는 2차전지株,0
6084,연이은 악재에도…식음료·통신주 담아 하락장서 수익률 방어한 ETF,0
6085,"""문턱높은 美·홍콩 공모주…국내투자 쉽게 펀드 만들것""",0
6086,초보투자자 주식 열풍…시장변동성 키워,0
6087,금리상승에 11월 채권형펀드서 2조3천억 유출,1
6088,돌아온 외국인…오미크론 등장에도 한달새 4조6천억 쓸어담아,0
6089,"""갤럭시·아이폰 내년 고성장"" 기대감 커지는 스마트폰株",1
6090,"롤러코스터 타는 카카오페이 주가…지난주 15% 하락, 이번주는?",0
6091,울산 그린뉴딜 창업벤처펀드 1호 투자기업 '인터엑스' 선정,0
6092,"사흘 동안 무려 1조…삼전 쓸어담는 외국인, 왜?",0
6093,오미크론 국면서 더 떨어지는 빅테크…이유는 금리인상 공포,0
6094,연준 변화·오미크론에 변동성 지속…CPI 주목,0
6095,'박스피'에도 상장 새내기주 잘나가…한달 수익률 70% 상회,0
6096,내년도 IPO 풍년 이어진다…LG엔솔·마켓컬리 줄줄이 등판,0
6097,오미크론 확산에 주목받는 진단키트株…주가는 글쎄,0
6098,"美증시, 오미크론 변이 경계에…다우 0.17% 하락",0
6099,"뉴욕증시, 고용 부진·오미크론 경계 속에 하락 출발",0
6100,"SK증권 박태형 리테일사업부 대표, 사장 승진",0
6101,당국 압력에 백기…중국 디디추싱 뉴욕증시 상폐 결정(종합3보),0
6102,툴젠 청약 경쟁률 164.13대 1…증거금 1조4천361억원 모여,0
6103,"스웨덴 발렌베리家 PEF ""SK쉴더스 포함 韓기업 투자 모색""",0
6104,상반기 4배 오른 스타주가 돌아왔다…어느 회사길래,1
6105,갈수록 대담해지는 중국…디디추싱 美증시 상장폐지 끝내 강행,0
6106,"국민연금 ""석탄 산업 등에 대한 투자 제한 기준 마련할것""",0
6107,4천억 규모 SK스퀘어 주식 블록세일,0
6108,오미크론 공포에도…여행 항공주 오른 까닭은,1
6109,"SEC ""미 상장 중국기업, 정부 소유인지 밝혀야""…중, 보복 예고(종합)",0
6110,외국인·연기금 순매수…코스피 사흘 연속 상승에 2970선 마감,1
6111,[코스닥] 21.04p(2.15%) 오른 998.47(장종료),1
6112,"[코스피] 23.06p(0.78%) 오른 2,968.33(장종료)",1
6113,동학개미의 눈물…2900선 무너진 날 반대매매 266억 쏟아져,0
6114,"'중국 상폐리스크'상승디디추싱, 나스닥서 조속히 상폐키로",1
6115,"오미크론 확산에도 ""봉쇄는 없다""…국내외 여행·항공주 반등",1
6116,"KB증권, 초개인화 비대면 서비스 개발 위한 업무 협약 체결",0
6117,당국 압력에 백기…중국 디디추싱 뉴욕증시 상폐 결정,0
6118,"""주가 상승 모멘텀 보유 성장주 주목""…선점은 연2.99% 자금으로",1
6119,당국 압력에 백기…중국 디디추싱 뉴욕증시 상폐 결정(종합),0
6120,"""LGU+ 비중 늘리기 필요 시점""…비중확대는 연2.99% 금리로",0
6121,"'역대 최고 경쟁률' 미래에셋글로벌리츠, 코스피 상장 첫날 약세",0
6122,"""2차전지 관련 업체 주가 리레이팅"" 대비는 연2.99% 자금으로",0
6123,"디디추싱, 뉴욕증시 상장폐지…홍콩 재상장키로",0
6124,"디디추싱, 뉴욕증시 상장폐지…홍콩 재상장키로",0
6125,"디디추싱 ""뉴욕증시 상장폐지, 홍콩 상장 준비""",0
6126,"큐브엔터, '시네 드 라마' 드라마 버전 3편 카카오 TV 국내 첫 공개… 전 세계 180여개국 서비스",0
6127,"""中 경기 활성화로 반등 랠리""…중장기 투자는 연2.99% 금리로",1
6128,"""이익 성장률 높거나 저평가 종목"" 투자는 연2.99% 자금으로",0
6129,"[코스피] 9.34p(0.32%) 내린 2,935.93(개장)",0
6130,[코스닥] 4.22p(0.43%) 오른 981.65(개장),1
6131,29만대 팔겠다는 폴스타의 테슬라 타도 작전 | 뉴욕증시서 중국기업 더이상 못보나? 상장폐지 공포에 바닥친 알리바바 [추동훈의 월스트리트뷰],0
6132,"뉴욕증시, 오미크론 변이 확산에도 반등",1
6133,오미크론 확산에도 뉴욕증시 반등…다우 1.8%상승,1
6134,"뉴욕증시, 오미크론 주시 속 반발 매수로 상승…다우 1.82%상승",1
6135,"SEC ""미 증시 상장된 중국 기업들, 정부 소유인지 밝혀야""",0
6136,"뉴욕증시, 오미크론 주시 속 반발 매수세로 상승 출발",1
6137,삼성생명 주식 2200억 시간외 대량매매,0
6138,"여의도순복음교회, HDC 계열 상장사 3대 주주됐다, 무슨 이유?",0
6139,예금에 방치된 퇴직연금…펀드투자로 수익 늘린다,0
6140,'수수료 3분의 1' 나스닥 2배추종 토종 ETF 나왔다,0
6141,10조로 커진 생애주기펀드 시장…퇴직연금 뭉칫돈까지 몰린다,0
6142,"가입자가 원금보장형만 선택하는 것도 가능…""미완의 개혁"" 지적도",0
6143,오미크론 쇼크에도…삼전 하이닉스 주가 훨훨 날았다,0
6144,"기업 뭉치면 주가 오르고, 흩어지면 내리네",0
6145,"""BTS 멤버들이 주식을 팔았대""…하이브 주가 급락",0
6146,'명품 반열'오른 유럽 명품株…오미크론 확산에도 승승장구,1
6147,"웰스파고 ""최근 급락한 랄프로렌·익스피디아 저가매수 기회""",1
6148,"코오롱티슈진, 3백50억원 유상증자…㈜코오롱 등에 3자 배정",0
6149,"외국인, 반도체株 주목…이미지스 보유 늘려",0
6150,[Bull&Bear] 'NFT 수혜' 다날 한달새 77% 급등,0
6151,"LG생건 아모레퍼시픽 바닥쳤나…주가 급락에 증권가 ""매력적인 진입구간"" 의견도",0
6152,"에쓰씨엔지니어링, 70억원 유상증자",0
6153,"RF머트리얼즈, 주당 1.0주 무상증자 결정",0
6154,"KH E&T, 유상증자…장원테크에 제3자배정",0
6155,"정은보 금융감독원장 ""금리, 자산가격 변동성 확대에 대비해야""",0
6156,내년 증시 좌우할 주요 이벤트는 '선거·ETF·IPO·세금',0
6157,'유럽대표 블루칩' 된 명품주식…오미크론 확산에도 승승장구,0
6158,오미크론 공포에도 코스피 이틀째 상승…외국인 8000억원 '사자',1
6159,"[코스피] 45.55p(1.57%) 오른 2,945.27(장종료)",1
6160,[코스닥] 0.28p(0.03%) 오른 977.43(장종료),1
6161,"KTB네트워크, 공모가 5천800원 확정…6∼7일 일반 청약",0
6162,삼성자산운용 나스닥100지수 추종 레버리지·인버스 ETF 출시,0
6163,이런 디커플링은 환영…미 증시 하락에도 국내 증시 상승세,1
6164,"한앤코 ""홍원식, 남양유업 주식양도 소송 의도적으로 지연""",0
6165,"""역시 믿을 건 반도체뿐""…삼성전자 SK하이닉스 이틀째 동반 강세",0
6166,씨젠 26%상승랩지노믹스 23%상승…오미크론 국내 감염 확인에 진단키트株 '꿈틀',1
6167,미국 자본과 중국 기술기업 밀월 시대 저문다,0
6168,"""코로나19 위기에도 국내 100대 기업 매출·순이익 모두 늘어""",0
6169,"효성 등 58개사, 전자투표제 도입 안해…소액주주 권리 '뒷전'",0
6170,11월 건설 체감경기 소폭 회복…대비는 연2.99% 자금으로,0
6171,"""배당·성장주 유리한 환경 지속""…비중 확대는 연2.99% 금리로",0
6172,"WCD코리아-삼정KPMG, 사외이사 교육 과정 공동개발",0
6173,환노위 소위 퇴직연금 디폴트옵션 통과,0
6174,다날 1100억원 자금 확보 성공…전략사업 확장·신규 투자 확대 가속,0
6175,"""신세계 양호한 실적 모멘텀 지속""…대비는 연2.99% 자금으로",0
6176,"금호에이치티, 삼바와 코로나 치료제 개발 순항 … 내년초 완제의약품 원료 생산 예정",0
6177,"샐바시온, 코로나 99.99% 예방제 홍보기업 선정 … 글로벌시장 진출 속도낸다",0
6178,"""증시 변동성 국면, 성장주 양호""…투자 선점은 연2.99% 금리로",0
6179,예탁원 외화증권 보관액 1천억달러…10년간 10배 늘었다,0
6180,"오미크론 여파 속 코스피 하락 출발 후 혼조세…2,900대(종합)",0
6181,토스증권 해외주식 서비스 개시…사전 신청 70만명,0
6182,"""4분기는 건설업 성수기""…저점매수는 연2.99% 자금으로",1
6183,"[코스피] 25.08p(0.86%) 내린 2,874.64(개장)",0
6184,[코스닥] 9.81p(1.00%) 내린 967.34(개장),0
6185,"대우조선해양건설, 1500억 원 규모 LH 평택 고덕 AA-53BL 아파트 건설공사 13공구 낙찰자 선정",0
6186,"오미크론 사태, 지금노리자! 유동원의 1순위 종목은 [자이앤트 유동원의 픽]",0
6187,"방탄소년단, 하이브 주식 100억 매도…한번에 판 진·제이홉, 분할매도한 RM",0
6188,"2022년 증시 대예언 ""이 섹터는 절대 사지마라""",0
6189,"뉴욕증시, 美 오미크론 확진자 소식에 하락…다우 1.34%하락마감",0
6190,"뉴욕증시, 美 오미크론 첫 확진자 소식에 하락",0
6191,美 첫 오미크론 확진에 뉴욕증시 털썩…나스닥 1.8%하락,0
6192,퇴직연금 '디폴트옵션' 내년 도입,0
6193,"뉴욕증시, 민간 고용 호조 속에 상승 출발",1
6194,"""채권·파생·대체투자 등 자산평가 범위 확대""",0
6195,"사학연금, 평생안심통장 금융기관 확대",0
6196,"사학연금, 한국콘텐츠진흥원과 감사 업무협약 체결",0
6197,"'오미크론 쇼크' 정면돌파…기업 CFO 76% ""내년 투자 확대""",0
6198,오미크론發 충격 컸지만…치료제 소식에 한숨돌린 코스피,0
